RAD	WIND	MINT	MAXT	DOY	VPR	OKTA	RAIN	AHA
1005	5	25.58	30.91	3166	0.89	2	4623	26.58
1000	5.81	25.13	30.08	3167	0.99	3	4600	26.13
995	5.73	24.03	29.12	3168	0.97	4	4577	25.03
999	5.68	24.3	28.69	3169	0.95	5	4595.4	25.3
1001	5.84	23.8	28.61	3170	1.12	6	4604.6	24.8
1002	5.77	23.9	29.13	3171	1	7	4609.2	24.9
1004	5	24.41	31.48	3172	1.21	1	4618.4	25.41
1005	5.27	25.5	32.41	3173	1.09	2	4623	26.5
1006	5.71	26.29	33.16	3174	1.03	3	4627.6	27.29
1030	6.97	25.32	31.07	3175	0.92	4	4738	26.32
990	5.32	25.19	31.31	3176	0.93	5	4554	26.19
1010	5.97	25.26	30.8	3177	0.99	6	4646	26.26
1005	5	25.58	30.91	3178	0.89	7	4623	26.58
1000	5.81	25.13	30.08	3179	0.99	1	4600	26.13
995	5.73	24.03	29.12	3180	0.97	2	4577	25.03
999	5.68	24.3	28.69	3181	0.95	3	4595.4	25.3
1001	5.84	23.8	28.61	3182	1.12	4	4604.6	24.8
1002	5.77	23.9	29.13	3183	1	5	4609.2	24.9
1004	5	24.41	31.48	3184	1.21	6	4618.4	25.41
1005	5.27	25.5	32.41	3185	1.09	7	4623	26.5
1006	5.71	26.29	33.16	3186	1.03	1	4627.6	27.29
1030	6.97	25.32	31.07	3187	0.92	2	4738	26.32
990	5.32	25.19	31.31	3188	0.93	3	4554	26.19
1010	5.97	25.26	30.8	3189	0.99	4	4646	26.26
1005	5	25.58	30.91	3190	0.89	5	4623	26.58
1000	5.81	25.13	30.08	3191	0.99	6	4600	26.13
995	5.73	24.03	29.12	3192	0.89	7	4577	25.03
999	5.68	24.3	28.69	3193	0.99	1	4595.4	25.3
1001	5.84	23.8	28.61	3194	0.97	2	4604.6	24.8
1002	5.77	23.9	29.13	3195	0.95	3	4609.2	24.9
1004	5	24.41	31.48	3196	1.12	4	4618.4	25.41
1005	5.27	25.5	32.41	3197	1	5	4623	26.5
1006	5.71	26.29	33.16	3198	1.21	6	4627.6	27.29
1030	6.97	25.32	31.07	3199	1.09	7	4738	26.32
990	5.32	25.19	31.31	3200	1.03	1	4554	26.19
1010	5.97	25.26	30.8	3201	0.92	2	4646	26.26
1005	5	25.58	30.91	3202	0.93	3	4623	26.58
1000	5.81	25.13	30.08	3203	0.99	4	4600	26.13
995	5.73	24.03	29.12	3204	0.89	5	4577	25.03
999	5.68	24.3	28.69	3205	0.99	6	4595.4	25.3
1001	5.84	23.8	28.61	3206	0.97	7	4604.6	24.8
1002	5.77	23.9	29.13	3207	0.95	1	4609.2	24.9
1004	5	24.41	31.48	3208	1.12	2	4618.4	25.41
1005	5.27	25.5	32.41	3209	1	3	4623	26.5
1006	5.71	26.29	33.16	3210	1.21	4	4627.6	27.29
990	5.32	25.19	31.31	3211	1.09	5	4554	26.19
1010	5.97	25.26	30.8	3212	1.03	6	4646	26.26
1005	5	25.58	30.91	3213	0.92	7	4623	26.58
1000	5.81	25.13	30.08	3214	0.93	1	4600	26.13
995	5.73	24.03	29.12	3215	0.99	2	4577	25.03
999	5.68	24.3	28.69	3216	0.89	3	4595.4	25.3
1001	5.84	23.8	28.61	3217	0.99	4	4604.6	24.8
1002	5.77	23.9	29.13	3218	0.97	5	4609.2	24.9
1004	5	24.41	31.48	3219	0.95	6	4618.4	25.41
1005	5.27	25.5	32.41	3220	1.12	7	4623	26.5
1006	5.71	26.29	33.16	3221	1	1	4627.6	27.29
1030	6.97	25.32	31.07	3222	1.21	2	4738	26.32
990	5.32	25.19	31.31	3223	1.09	3	4554	26.19
1010	5.97	25.26	30.8	3224	1.03	4	4646	26.26
1005	5	25.58	30.91	3225	0.92	5	4623	26.58
1000	5.81	25.13	30.08	3226	0.93	6	4600	26.13
995	5.73	24.03	29.12	3227	0.99	7	4577	25.03
999	5.68	24.3	28.69	3228	0.89	1	4595.4	25.3
1001	5.84	23.8	28.61	3229	0.99	2	4604.6	24.8
1002	5.77	23.9	29.13	3230	0.89	3	4609.2	24.9
1004	5	24.41	31.48	3231	0.99	4	4618.4	25.41
1005	5.27	25.5	32.41	3232	0.97	5	4623	26.5
1006	5.71	26.29	33.16	3233	0.95	6	4627.6	27.29
1005	5.27	25.5	32.41	3234	1.12	7	4623	26.5
1006	5.71	26.29	33.16	3235	1	1	4627.6	27.29
1030	6.97	25.32	31.07	3236	1.21	2	4738	26.32
990	5.32	25.19	31.31	3237	1.09	3	4554	26.19
1010	5.97	25.26	30.8	3238	1.03	4	4646	26.26
1005	5	25.58	30.91	3239	0.92	5	4623	26.58
1000	5.81	25.13	30.08	3240	0.93	6	4600	26.13
995	5.73	24.03	29.12	3241	0.99	7	4577	25.03
999	5.68	24.3	28.69	3242	0.89	1	4595.4	25.3
1001	5.84	23.8	28.61	3243	0.99	2	4604.6	24.8
1002	5.77	23.9	29.13	3244	0.89	3	4609.2	24.9
1004	5	24.41	31.48	3245	0.99	4	4618.4	25.41
1005	5.27	25.5	32.41	3246	0.97	5	4623	26.5
1006	5.71	26.29	33.16	3247	0.95	6	4627.6	27.29
1005	5	25.58	30.91	3248	1.12	7	4623	26.58
1000	5.81	25.13	30.08	3249	1	1	4600	26.13
995	5.73	24.03	29.12	3250	1.21	2	4577	25.03
999	5.68	24.3	28.69	3251	1.09	3	4595.4	25.3
1001	5.84	23.8	28.61	3252	1.03	4	4604.6	24.8
1002	5.77	23.9	29.13	3253	0.92	5	4609.2	24.9
1004	5	24.41	31.48	3254	0.93	6	4618.4	25.41
1005	5.27	25.5	32.41	3255	0.99	7	4623	26.5
1006	5.71	26.29	33.16	3256	0.89	1	4627.6	27.29
1030	6.97	25.32	31.07	3257	0.99	2	4738	26.32
990	5.32	25.19	31.31	3258	0.97	3	4554	26.19
1010	5.97	25.26	30.8	3259	0.95	4	4646	26.26
1005	5	25.58	30.91	3260	1.12	5	4623	26.58
1000	5.81	25.13	30.08	3261	1	6	4600	26.13
995	5.73	24.03	29.12	3262	1.21	7	4577	25.03
999	5.68	24.3	28.69	3263	1.09	1	4595.4	25.3
1001	5.84	23.8	28.61	3264	1.03	2	4604.6	24.8
1002	5.77	23.9	29.13	3265	0.92	3	4609.2	24.9
1004	5	24.41	31.48	3266	0.93	4	4618.4	25.41
1005	5.27	25.5	32.41	3267	0.99	5	4623	26.5
1006	5.71	26.29	33.16	3268	0.89	6	4627.6	27.29
1030	6.97	25.32	31.07	3269	0.99	7	4738	26.32
990	5.32	25.19	31.31	3270	0.97	1	4554	26.19
1010	5.97	25.26	30.8	3271	0.95	2	4646	26.26
1005	5	25.58	30.91	3272	1.12	3	4623	26.58
1000	5.81	25.13	30.08	3273	1	4	4600	26.13
995	5.73	24.03	29.12	3274	1.21	5	4577	25.03
999	5.68	24.3	28.69	3275	1.09	6	4595.4	25.3
1001	5.84	23.8	28.61	3276	1.03	7	4604.6	24.8
1002	5.77	23.9	29.13	3277	0.92	1	4609.2	24.9
1004	5	24.41	31.48	3278	0.93	2	4618.4	25.41
1005	5.27	25.5	32.41	3279	0.99	3	4623	26.5
1006	5.71	26.29	33.16	3280	0.89	4	4627.6	27.29
1030	6.97	25.32	31.07	3281	0.99	5	4738	26.32
990	5.32	25.19	31.31	3282	0.89	6	4554	26.19
1010	5.97	25.26	30.8	3283	0.99	7	4646	26.26
990	5.32	25.19	31.31	3284	0.97	1	4554	26.19
1010	5.97	25.26	30.8	3285	0.89	1	4646	26.26
1005	5	25.58	30.91	3286	0.99	2	4623	26.58
1000	5.81	25.13	30.08	3287	0.97	3	4600	26.13
995	5.73	24.03	29.12	3288	0.95	4	4577	25.03
999	5.68	24.3	28.69	3289	1.12	5	4595.4	25.3
1001	5.84	23.8	28.61	3290	1	6	4604.6	24.8
1002	5.77	23.9	29.13	3291	1.21	7	4609.2	24.9
1004	5	24.41	31.48	3292	1.09	1	4618.4	25.41
1005	5.27	25.5	32.41	3293	1.03	2	4623	26.5
1006	5.71	26.29	33.16	3294	0.92	3	4627.6	27.29
1030	6.97	25.32	31.07	3295	0.93	4	4738	26.32
990	5.32	25.19	31.31	3296	0.99	5	4554	26.19
1010	5.97	25.26	30.8	3297	0.89	6	4646	26.26
1005	5	25.58	30.91	3298	0.99	7	4623	26.58
1000	5.81	25.13	30.08	3299	0.89	1	4600	26.13
995	5.73	24.03	29.12	3300	0.99	2	4577	25.03
999	5.68	24.3	28.69	3301	0.97	3	4595.4	25.3
1001	5.84	23.8	28.61	3302	0.95	4	4604.6	24.8
1002	5.77	23.9	29.13	3303	1.12	5	4609.2	24.9
1004	5	24.41	31.48	3304	1	6	4618.4	25.41
1005	5.27	25.5	32.41	3305	1.21	7	4623	26.5
1006	5.71	26.29	33.16	3306	1.09	1	4627.6	27.29
1030	6.97	25.32	31.07	3307	1.03	2	4738	26.32
990	5.32	25.19	31.31	3308	0.92	3	4554	26.19
1010	5.97	25.26	30.8	3309	0.93	4	4646	26.26
1005	5	25.58	30.91	3310	0.99	5	4623	26.58
1000	5.81	25.13	30.08	3311	0.89	6	4600	26.13
995	5.73	24.03	29.12	3312	0.99	7	4577	25.03
999	5.68	24.3	28.69	3313	0.97	1	4595.4	25.3
1001	5.84	23.8	28.61	3314	0.95	2	4604.6	24.8
1002	5.77	23.9	29.13	3315	1.12	3	4609.2	24.9
1004	5	24.41	31.48	3316	1	4	4618.4	25.41
1005	5.27	25.5	32.41	3317	1.21	5	4623	26.5
1006	5.71	26.29	33.16	3318	1.09	6	4627.6	27.29
1030	6.97	25.32	31.07	3319	1.03	7	4738	26.32
990	5.32	25.19	31.31	3320	0.92	1	4554	26.19
1010	5.97	25.26	30.8	3321	0.93	2	4646	26.26
1005	5	25.58	30.91	3322	0.99	3	4623	26.58
1000	5.81	25.13	30.08	3323	0.89	4	4600	26.13
995	5.73	24.03	29.12	3324	0.99	5	4577	25.03
999	5.68	24.3	28.69	3325	0.97	6	4595.4	25.3
1001	5.84	23.8	28.61	3326	0.95	7	4604.6	24.8
1002	5.77	23.9	29.13	3327	1.12	1	4609.2	24.9
1004	5	24.41	31.48	3328	1	2	4618.4	25.41
1005	5.27	25.5	32.41	3329	1.21	3	4623	26.5
1006	5.71	26.29	33.16	3330	1.09	4	4627.6	27.29
990	5.32	25.19	31.31	3331	1.03	5	4554	26.19
1010	5.97	25.26	30.8	3332	0.92	6	4646	26.26
1005	5	25.58	30.91	3333	0.93	7	4623	26.58
1000	5.81	25.13	30.08	3334	0.99	1	4600	26.13
995	5.73	24.03	29.12	3335	0.89	2	4577	25.03
999	5.68	24.3	28.69	3336	0.99	3	4595.4	25.3
1001	5.84	23.8	28.61	3337	0.89	4	4604.6	24.8
1002	5.77	23.9	29.13	3338	0.99	5	4609.2	24.9
1004	5	24.41	31.48	3339	0.97	6	4618.4	25.41
1005	5.27	25.5	32.41	3340	0.95	7	4623	26.5
1006	5.71	26.29	33.16	3341	1.12	1	4627.6	27.29
1030	6.97	25.32	31.07	3342	1	2	4738	26.32
990	5.32	25.19	31.31	3343	1.21	3	4554	26.19
1010	5.97	25.26	30.8	3344	1.09	4	4646	26.26
1005	5	25.58	30.91	3345	1.03	5	4623	26.58
1000	5.81	25.13	30.08	3346	0.92	6	4600	26.13
995	5.73	24.03	29.12	3347	0.93	7	4577	25.03
999	5.68	24.3	28.69	3348	0.99	1	4595.4	25.3
1001	5.84	23.8	28.61	3349	0.89	2	4604.6	24.8
1002	5.77	23.9	29.13	3350	0.99	3	4609.2	24.9
1004	5	24.41	31.48	3351	0.89	4	4618.4	25.41
1005	5.27	25.5	32.41	3352	0.99	5	4623	26.5
1006	5.71	26.29	33.16	3353	0.97	6	4627.6	27.29
1005	5	25.58	30.91	3354	0.95	7	4623	26.58
1000	5.81	25.13	30.08	3355	1.12	1	4600	26.13
995	5.73	24.03	29.12	3356	1	2	4577	25.03
999	5.68	24.3	28.69	3357	1.21	3	4595.4	25.3
1001	5.84	23.8	28.61	3358	1.09	4	4604.6	24.8
1002	5.77	23.9	29.13	3359	1.03	5	4609.2	24.9
1004	5	24.41	31.48	3360	0.92	6	4618.4	25.41
1005	5.27	25.5	32.41	3361	0.93	7	4623	26.5
1006	5.71	26.29	33.16	3362	0.99	1	4627.6	27.29
1030	6.97	25.32	31.07	3363	0.89	2	4738	26.32
990	5.32	25.19	31.31	3364	0.99	3	4554	26.19
1010	5.97	25.26	30.8	3365	0.97	4	4646	26.26
1005	5	25.58	30.91	3366	0.95	5	4623	26.58
1000	5.81	25.13	30.08	3367	1.12	6	4600	26.13
995	5.73	24.03	29.12	3368	1	7	4577	25.03
999	5.68	24.3	28.69	3369	1.21	1	4595.4	25.3
1001	5.84	23.8	28.61	3370	1.09	2	4604.6	24.8
1002	5.77	23.9	29.13	3371	1.03	3	4609.2	24.9
1004	5	24.41	31.48	3372	0.92	4	4618.4	25.41
1005	5.27	25.5	32.41	3373	0.93	5	4623	26.5
1006	5.71	26.29	33.16	3374	0.99	6	4627.6	27.29
1030	6.97	25.32	31.07	3375	0.89	7	4738	26.32
990	5.32	25.19	31.31	3376	0.99	1	4554	26.19
1010	5.97	25.26	30.8	3377	0.97	2	4646	26.26
1005	5	25.58	30.91	3378	0.95	3	4623	26.58
1000	5.81	25.13	30.08	3379	1.12	4	4600	26.13
995	5.73	24.03	29.12	3380	1	5	4577	25.03
999	5.68	24.3	28.69	3381	1.21	6	4595.4	25.3
1001	5.84	23.8	28.61	3382	1.09	7	4604.6	24.8
1002	5.77	23.9	29.13	3383	1.03	1	4609.2	24.9
1004	5	24.41	31.48	3384	0.92	2	4618.4	25.41
1005	5.27	25.5	32.41	3385	0.93	3	4623	26.5
1006	5.71	26.29	33.16	3386	0.99	4	4627.6	27.29
1030	6.97	25.32	31.07	3387	0.89	5	4738	26.32
990	5.32	25.19	31.31	3388	0.99	6	4554	26.19
1010	5.97	25.26	30.8	3389	0.89	7	4646	26.26
1005	5	25.58	30.91	3390	0.99	1	4623	26.58
1000	5.81	25.13	30.08	3391	0.97	2	4600	26.13
995	5.73	24.03	29.12	3392	0.95	3	4577	25.03
999	5.68	24.3	28.69	3393	1.12	4	4595.4	25.3
1001	5.84	23.8	28.61	3394	1	5	4604.6	24.8
1002	5.77	23.9	29.13	3395	1.21	6	4609.2	24.9
1004	5	24.41	31.48	3396	1.09	7	4618.4	25.41
1005	5.27	25.5	32.41	3397	1.03	1	4623	26.5
1006	5.71	26.29	33.16	3398	0.92	2	4627.6	27.29
990	5.32	25.19	31.31	3399	0.93	3	4554	26.19
1010	5.97	25.26	30.8	3400	0.99	4	4646	26.26
1005	5	25.58	30.91	3401	0.89	5	4623	26.58
1000	5.81	25.13	30.08	3402	0.99	6	4600	26.13
995	5.73	24.03	29.12	3403	0.97	7	4577	25.03
999	5.68	24.3	28.69	3404	0.95	1	4595.4	25.3
1001	5.84	23.8	28.61	3405	1.12	2	4604.6	24.8
1002	5.77	23.9	29.13	3406	1	3	4609.2	24.9
1004	5	24.41	31.48	3407	1.21	4	4618.4	25.41
1005	5.27	25.5	32.41	3408	1.09	5	4623	26.5
1006	5.71	26.29	33.16	3409	1.03	6	4627.6	27.29
1030	6.97	25.32	31.07	3410	0.92	7	4738	26.32
990	5.32	25.19	31.31	3411	0.93	1	4554	26.19
1010	5.97	25.26	30.8	3412	0.99	2	4646	26.26
1005	5	25.58	30.91	3413	0.89	3	4623	26.58
1000	5.81	25.13	30.08	3414	0.99	4	4600	26.13
995	5.73	24.03	29.12	3415	0.97	5	4577	25.03
999	5.68	24.3	28.69	3416	0.95	6	4595.4	25.3
1001	5.84	23.8	28.61	3417	1.12	7	4604.6	24.8
1002	5.77	23.9	29.13	3418	1	1	4609.2	24.9
1004	5	24.41	31.48	3419	1.21	2	4618.4	25.41
1005	5.27	25.5	32.41	3420	1.09	3	4623	26.5
1006	5.71	26.29	33.16	3421	1.03	4	4627.6	27.29
1005	5.27	25.5	32.41	3422	0.92	5	4623	26.5
1006	5.71	26.29	33.16	3423	0.93	6	4627.6	27.29
1030	6.97	25.32	31.07	3424	0.99	7	4738	26.32
990	5.32	25.19	31.31	3425	0.89	1	4554	26.19
1010	5.97	25.26	30.8	3426	0.99	2	4646	26.26
1005	5	25.58	30.91	3427	0.89	3	4623	26.58
1000	5.81	25.13	30.08	3428	0.99	4	4600	26.13
995	5.73	24.03	29.12	3429	0.97	5	4577	25.03
999	5.68	24.3	28.69	3430	0.95	6	4595.4	25.3
1001	5.84	23.8	28.61	3431	1.12	7	4604.6	24.8
1002	5.77	23.9	29.13	3432	1	1	4609.2	24.9
1004	5	24.41	31.48	3433	1.21	2	4618.4	25.41
1005	5.27	25.5	32.41	3434	1.09	3	4623	26.5
1006	5.71	26.29	33.16	3435	1.03	4	4627.6	27.29
1005	5	25.58	30.91	3436	0.92	5	4623	26.58
1000	5.81	25.13	30.08	3437	0.93	6	4600	26.13
995	5.73	24.03	29.12	3438	0.99	7	4577	25.03
999	5.68	24.3	28.69	3439	0.89	1	4595.4	25.3
999	5.68	24.3	28.69	3440	0.99	2	4595.4	25.3
1001	5.84	23.8	28.61	3441	0.89	3	4604.6	24.8
1002	5.77	23.9	29.13	3442	0.99	4	4609.2	24.9
1004	5	24.41	31.48	3443	0.97	5	4618.4	25.41
1005	5.27	25.5	32.41	3444	0.95	6	4623	26.5
1006	5.71	26.29	33.16	3445	1.12	7	4627.6	27.29
1030	6.97	25.32	31.07	3446	1	1	4738	26.32
990	5.32	25.19	31.31	3447	1.21	2	4554	26.19
1010	5.97	25.26	30.8	3448	1.09	3	4646	26.26
1005	5	25.58	30.91	3449	1.03	4	4623	26.58
1000	5.81	25.13	30.08	3450	0.92	5	4600	26.13
995	5.73	24.03	29.12	3451	0.93	6	4577	25.03
999	5.68	24.3	28.69	3452	0.99	7	4595.4	25.3
1001	5.84	23.8	28.61	3453	0.89	1	4604.6	24.8
1002	5.77	23.9	29.13	3454	0.99	2	4609.2	24.9
1004	5	24.41	31.48	3455	0.97	3	4618.4	25.41
1005	5.27	25.5	32.41	3456	0.95	4	4623	26.5
1006	5.71	26.29	33.16	3457	1.12	5	4627.6	27.29
990	5.32	25.19	31.31	3458	1	6	4554	26.19
1010	5.97	25.26	30.8	3459	1.21	7	4646	26.26
1005	5	25.58	30.91	3460	1.09	1	4623	26.58
1000	5.81	25.13	30.08	3461	1.03	2	4600	26.13
995	5.73	24.03	29.12	3462	0.92	3	4577	25.03
999	5.68	24.3	28.69	3463	0.93	4	4595.4	25.3
1001	5.84	23.8	28.61	3464	0.99	5	4604.6	24.8
1002	5.77	23.9	29.13	3465	0.89	6	4609.2	24.9
1004	5	24.41	31.48	3466	0.99	7	4618.4	25.41
1005	5.27	25.5	32.41	3467	0.89	1	4623	26.5
1006	5.71	26.29	33.16	3468	0.99	2	4627.6	27.29
1030	6.97	25.32	31.07	3469	0.97	3	4738	26.32
990	5.32	25.19	31.31	3470	0.95	4	4554	26.19
1010	5.97	25.26	30.8	3471	1.12	5	4646	26.26
1005	5	25.58	30.91	3472	1	6	4623	26.58
1000	5.81	25.13	30.08	3473	1.21	7	4600	26.13
995	5.73	24.03	29.12	3474	1.09	1	4577	25.03
999	5.68	24.3	28.69	3475	1.03	2	4595.4	25.3
1001	5.84	23.8	28.61	3476	0.92	3	4604.6	24.8
1002	5.77	23.9	29.13	3477	0.93	4	4609.2	24.9
1004	5	24.41	31.48	3478	0.99	5	4618.4	25.41
1005	5.27	25.5	32.41	3479	0.89	6	4623	26.5
1006	5.71	26.29	33.16	3480	0.99	7	4627.6	27.29
1005	5	25.58	30.91	3481	0.97	1	4623	26.58
1000	5.81	25.13	30.08	3482	0.95	2	4600	26.13
995	5.73	24.03	29.12	3483	1.12	3	4577	25.03
999	5.68	24.3	28.69	3484	1	4	4595.4	25.3
1001	5.84	23.8	28.61	3485	1.21	5	4604.6	24.8
1002	5.77	23.9	29.13	3486	1.09	6	4609.2	24.9
1004	5	24.41	31.48	3487	1.03	7	4618.4	25.41
1005	5.27	25.5	32.41	3488	0.92	1	4623	26.5
1006	5.71	26.29	33.16	3489	0.93	2	4627.6	27.29
999	5.68	24.3	28.69	3490	0.99	3	4595.4	25.3
1001	5.84	23.8	28.61	3491	0.89	4	4604.6	24.8
1002	5.77	23.9	29.13	3492	0.99	5	4609.2	24.9
1004	5	24.41	31.48	3493	0.97	6	4618.4	25.41
1005	5.27	25.5	32.41	3494	0.95	7	4623	26.5
1006	5.71	26.29	33.16	3495	1.12	1	4627.6	27.29
1030	6.97	25.32	31.07	3496	1	2	4738	26.32
990	5.32	25.19	31.31	3497	1.21	3	4554	26.19
1010	5.97	25.26	30.8	3498	1.09	4	4646	26.26
1005	5	25.58	30.91	3499	1.03	5	4623	26.58
1000	5.81	25.13	30.08	3500	0.92	6	4600	26.13
995	5.73	24.03	29.12	3501	0.93	7	4577	25.03
999	5.68	24.3	28.69	3502	0.99	1	4595.4	25.3
1001	5.84	23.8	28.61	3503	0.89	2	4604.6	24.8
1002	5.77	23.9	29.13	3504	0.99	3	4609.2	24.9
1004	5	24.41	31.48	3505	0.89	4	4618.4	25.41
1005	5.27	25.5	32.41	3506	0.99	5	4623	26.5
1006	5.71	26.29	33.16	3507	0.97	6	4627.6	27.29
990	5.32	25.19	31.31	3508	0.95	7	4554	26.19
1010	5.97	25.26	30.8	3509	1.12	1	4646	26.26
1005	5	25.58	30.91	3510	1	2	4623	26.58
1000	5.81	25.13	30.08	3511	1.21	3	4600	26.13
995	5.73	24.03	29.12	3512	1.09	4	4577	25.03
999	5.68	24.3	28.69	3513	1.03	5	4595.4	25.3
1001	5.84	23.8	28.61	3514	0.92	6	4604.6	24.8
1002	5.77	23.9	29.13	3515	0.93	7	4609.2	24.9
1004	5	24.41	31.48	3516	0.99	1	4618.4	25.41
1005	5.27	25.5	32.41	3517	0.89	2	4623	26.5
1006	5.71	26.29	33.16	3518	0.99	3	4627.6	27.29
1030	6.97	25.32	31.07	3519	0.89	4	4738	26.32
990	5.32	25.19	31.31	3520	0.99	5	4554	26.19
1010	5.97	25.26	30.8	3521	0.97	6	4646	26.26
1005	5	25.58	30.91	3522	0.95	7	4623	26.58
1000	5.81	25.13	30.08	3523	1.12	1	4600	26.13
995	5.73	24.03	29.12	3524	1	2	4577	25.03
999	5.68	24.3	28.69	3525	1.21	3	4595.4	25.3
1001	5.84	23.8	28.61	3526	1.09	4	4604.6	24.8
1002	5.77	23.9	29.13	3527	1.03	5	4609.2	24.9
1004	5	24.41	31.48	3528	0.92	6	4618.4	25.41
1005	5.27	25.5	32.41	3529	0.93	7	4623	26.5
1006	5.71	26.29	33.16	3530	0.99	1	4627.6	27.29
1005	5	25.58	30.91	3531	0.89	2	4623	26.58
1000	5.81	25.13	30.08	3532	0.99	3	4600	26.13
995	5.73	24.03	29.12	3533	0.97	4	4577	25.03
999	5.68	24.3	28.69	3534	0.95	5	4595.4	25.3
1001	5.84	23.8	28.61	3535	1.12	6	4604.6	24.8
1002	5.77	23.9	29.13	3536	1	7	4609.2	24.9
1004	5	24.41	31.48	3537	1.21	1	4618.4	25.41
1005	5.27	25.5	32.41	3538	1.09	2	4623	26.5
1006	5.71	26.29	33.16	3539	1.03	3	4627.6	27.29
1030	6.97	25.32	31.07	3540	0.92	4	4738	26.32
990	5.32	25.19	31.31	3541	0.93	5	4554	26.19
1010	5.97	25.26	30.8	3542	0.99	6	4646	26.26
1005	5	25.58	30.91	3543	0.89	7	4623	26.58
1000	5.81	25.13	30.08	3544	0.99	1	4600	26.13
995	5.73	24.03	29.12	3545	0.97	2	4577	25.03
999	5.68	24.3	28.69	3546	0.95	3	4595.4	25.3
1001	5.84	23.8	28.61	3547	1.12	4	4604.6	24.8
1002	5.77	23.9	29.13	3548	1	5	4609.2	24.9
1004	5	24.41	31.48	3549	1.21	6	4618.4	25.41
1005	5.27	25.5	32.41	3550	1.09	7	4623	26.5
1006	5.71	26.29	33.16	3551	1.03	1	4627.6	27.29
1030	6.97	25.32	31.07	3552	0.92	2	4738	26.32
990	5.32	25.19	31.31	3553	0.93	3	4554	26.19
1010	5.97	25.26	30.8	3554	0.99	4	4646	26.26
1005	5	25.58	30.91	3555	0.89	5	4623	26.58
1000	5.81	25.13	30.08	3556	0.99	6	4600	26.13
995	5.73	24.03	29.12	3557	0.89	7	4577	25.03
999	5.68	24.3	28.69	3558	0.99	1	4595.4	25.3
1001	5.84	23.8	28.61	3559	0.97	2	4604.6	24.8
1002	5.77	23.9	29.13	3560	0.95	3	4609.2	24.9
1004	5	24.41	31.48	3561	1.12	4	4618.4	25.41
1005	5.27	25.5	32.41	3562	1	5	4623	26.5
1006	5.71	26.29	33.16	3563	1.21	6	4627.6	27.29
1030	6.97	25.32	31.07	3564	1.09	7	4738	26.32
990	5.32	25.19	31.31	3565	1.03	1	4554	26.19
1010	5.97	25.26	30.8	3566	0.92	2	4646	26.26
1005	5	25.58	30.91	3567	0.93	3	4623	26.58
1000	5.81	25.13	30.08	3568	0.99	4	4600	26.13
995	5.73	24.03	29.12	3569	0.89	5	4577	25.03
999	5.68	24.3	28.69	3570	0.99	6	4595.4	25.3
1001	5.84	23.8	28.61	3571	0.97	7	4604.6	24.8
1002	5.77	23.9	29.13	3572	0.95	1	4609.2	24.9
1004	5	24.41	31.48	3573	1.12	2	4618.4	25.41
1005	5.27	25.5	32.41	3574	1	3	4623	26.5
1006	5.71	26.29	33.16	3575	1.21	4	4627.6	27.29
990	5.32	25.19	31.31	3576	1.09	5	4554	26.19
1010	5.97	25.26	30.8	3577	1.03	6	4646	26.26
1005	5	25.58	30.91	3578	0.92	7	4623	26.58
1000	5.81	25.13	30.08	3579	0.93	1	4600	26.13
995	5.73	24.03	29.12	3580	0.99	2	4577	25.03
999	5.68	24.3	28.69	3581	0.89	3	4595.4	25.3
1001	5.84	23.8	28.61	3582	0.99	4	4604.6	24.8
1002	5.77	23.9	29.13	3583	0.97	5	4609.2	24.9
1004	5	24.41	31.48	3584	0.95	6	4618.4	25.41
1005	5.27	25.5	32.41	3585	1.12	7	4623	26.5
1006	5.71	26.29	33.16	3586	1	1	4627.6	27.29
1030	6.97	25.32	31.07	3587	1.21	2	4738	26.32
990	5.32	25.19	31.31	3588	1.09	3	4554	26.19
1010	5.97	25.26	30.8	3589	1.03	4	4646	26.26
1005	5	25.58	30.91	3590	0.92	5	4623	26.58
1000	5.81	25.13	30.08	3591	0.93	6	4600	26.13
995	5.73	24.03	29.12	3592	0.99	7	4577	25.03
999	5.68	24.3	28.69	3593	0.89	1	4595.4	25.3
1001	5.84	23.8	28.61	3594	0.99	2	4604.6	24.8
1002	5.77	23.9	29.13	3595	0.89	3	4609.2	24.9
1004	5	24.41	31.48	3596	0.99	4	4618.4	25.41
1005	5.27	25.5	32.41	3597	0.97	5	4623	26.5
1006	5.71	26.29	33.16	3598	0.95	6	4627.6	27.29
1005	5.27	25.5	32.41	3599	1.12	7	4623	26.5
1006	5.71	26.29	33.16	3600	1	1	4627.6	27.29
1030	6.97	25.32	31.07	3601	1.21	2	4738	26.32
990	5.32	25.19	31.31	3602	1.09	3	4554	26.19
1010	5.97	25.26	30.8	3603	1.03	4	4646	26.26
1005	5	25.58	30.91	3604	0.92	5	4623	26.58
1000	5.81	25.13	30.08	3605	0.93	6	4600	26.13
995	5.73	24.03	29.12	3606	0.99	7	4577	25.03
999	5.68	24.3	28.69	3607	0.89	1	4595.4	25.3
1001	5.84	23.8	28.61	3608	0.99	2	4604.6	24.8
1002	5.77	23.9	29.13	3609	0.89	3	4609.2	24.9
1004	5	24.41	31.48	3610	0.99	4	4618.4	25.41
1005	5.27	25.5	32.41	3611	0.97	5	4623	26.5
1006	5.71	26.29	33.16	3612	0.95	6	4627.6	27.29
1005	5	25.58	30.91	3613	1.12	7	4623	26.58
